Date,Nifty Value,,Date,PE Ratio
2/18/2009,2776.15,,2/18/2009,10.7884
2/19/2009,2789.35,,2/19/2009,10.8449
2/20/2009,2736.45,,2/20/2009,10.6397
2/24/2009,2733.9,,2/24/2009,10.6305
2/25/2009,2762.5,,2/25/2009,10.7422
2/26/2009,2785.65,,2/26/2009,10.8387
2/27/2009,2763.65,,2/27/2009,10.7534
03-02-2009,2674.6,,03-02-2009,10.4028
03-03-2009,2622.4,,03-03-2009,10.2012
03-04-2009,2645.2,,03-04-2009,10.2896
03-05-2009,2576.7,,03-05-2009,10.0285
03-06-2009,2620.15,,03-06-2009,10.1972
03-09-2009,2573.15,,03-09-2009,10.0122
03-12-2009,2617.45,,03-12-2009,10.1802
3/13/2009,2719.25,,3/13/2009,10.5708
3/16/2009,2777.25,,3/16/2009,10.7929
3/17/2009,2757.45,,3/17/2009,10.7158
3/18/2009,2794.7,,3/18/2009,10.8572
3/19/2009,2807.15,,3/19/2009,10.9058
3/20/2009,2807.05,,3/20/2009,10.9074
3/23/2009,2939.9,,3/23/2009,11.4183
3/24/2009,2938.7,,3/24/2009,11.4107
3/25/2009,2984.35,,3/25/2009,11.5788
3/26/2009,3082.25,,3/26/2009,11.9635
3/27/2009,3108.65,,3/27/2009,12.0561
3/30/2009,2978.15,,3/30/2009,11.4659
3/31/2009,3020.95,,3/31/2009,12.6818
04-01-2009,3060.35,,04-01-2009,12.8473
04-02-2009,3211.05,,04-02-2009,13.4799
04-06-2009,3256.6,,04-06-2009,13.6711
04-08-2009,3342.95,,04-08-2009,14.0336
04-09-2009,3342.05,,04-09-2009,14.0298
4/13/2009,3382.6,,4/13/2009,14.2
4/15/2009,3484.15,,4/15/2009,14.6265
4/16/2009,3369.5,,4/16/2009,14.145
4/17/2009,3384.4,,4/17/2009,14.2078
4/20/2009,3377.1,,4/20/2009,14.177
4/21/2009,3365.3,,4/21/2009,14.1275
4/22/2009,3330.3,,4/22/2009,13.9806
4/23/2009,3423.7,,4/23/2009,14.3726
4/24/2009,3480.75,,4/24/2009,14.6121
4/27/2009,3470,,4/27/2009,14.5501
4/28/2009,3362.35,,4/28/2009,14.0987
4/29/2009,3473.95,,4/29/2009,14.5666
05-04-2009,3654,,05-04-2009,15.3215
05-05-2009,3661.9,,05-05-2009,15.3545
05-06-2009,3625.05,,05-06-2009,15.2001
05-07-2009,3683.9,,05-07-2009,15.4469
05-08-2009,3620.7,,05-08-2009,15.1819
05-11-2009,3554.6,,05-11-2009,14.9047
05-12-2009,3681.1,,05-12-2009,15.4352
5/13/2009,3635.25,,5/13/2009,15.2428
5/14/2009,3593.45,,5/14/2009,15.0676
5/15/2009,3671.65,,5/15/2009,15.3956
5/18/2009,4323.15,,5/18/2009,18.1274
5/19/2009,4318.45,,5/19/2009,18.1077
5/20/2009,4270.3,,5/20/2009,17.9058
5/21/2009,4210.9,,5/21/2009,17.6567
5/22/2009,4238.5,,5/22/2009,17.7724
5/25/2009,4237.55,,5/25/2009,17.7684
5/26/2009,4116.7,,5/26/2009,17.2617
5/27/2009,4276.05,,5/27/2009,17.9298
5/28/2009,4337.1,,5/28/2009,18.1857
5/29/2009,4448.95,,5/29/2009,18.6547
06-01-2009,4529.9,,06-01-2009,18.9939
06-02-2009,4525.25,,06-02-2009,18.9745
06-03-2009,4530.7,,06-03-2009,18.9974
06-04-2009,4572.65,,06-04-2009,19.1733
06-05-2009,4586.9,,06-05-2009,19.233
06-08-2009,4429.9,,06-08-2009,18.5747
06-09-2009,4550.95,,06-09-2009,19.0823
06-10-2009,4655.25,,06-10-2009,19.5197
06-11-2009,4637.7,,06-11-2009,19.4459
06-12-2009,4583.4,,06-12-2009,19.2182
6/15/2009,4484,,6/15/2009,18.8019
6/16/2009,4517.8,,6/16/2009,18.9436
6/17/2009,4356.15,,6/17/2009,17.9668
6/18/2009,4251.4,,6/18/2009,17.5349
6/19/2009,4313.6,,6/19/2009,17.7915
6/22/2009,4235.25,,6/22/2009,17.4682
6/23/2009,4247,,6/23/2009,17.5167
6/24/2009,4292.95,,6/24/2009,17.7064
6/25/2009,4241.85,,6/25/2009,17.4957
6/26/2009,4375.5,,6/26/2009,19.0094
6/29/2009,4390.95,,6/29/2009,19.0765
6/30/2009,4291.1,,6/30/2009,19.3844
07-01-2009,4340.9,,07-01-2009,19.6094
07-02-2009,4348.85,,07-02-2009,19.6453
07-03-2009,4424.25,,07-03-2009,19.9859
07-06-2009,4165.7,,07-06-2009,18.818
07-07-2009,4202.15,,07-07-2009,18.9826
07-08-2009,4078.9,,07-08-2009,18.4258
07-09-2009,4080.95,,07-09-2009,18.4351
07-10-2009,4003.9,,07-10-2009,18.087
7/13/2009,3974.05,,7/13/2009,17.9522
7/14/2009,4111.4,,7/14/2009,18.5529
7/15/2009,4233.5,,7/15/2009,19.1039
7/16/2009,4231.4,,7/16/2009,19.0944
7/17/2009,4374.95,,7/17/2009,19.7422
7/20/2009,4502.25,,7/20/2009,20.3166
7/21/2009,4469.1,,7/21/2009,20.167
7/22/2009,4398.9,,7/22/2009,19.8502
7/23/2009,4523.75,,7/23/2009,20.4136
7/24/2009,4568.55,,7/24/2009,20.6158
7/27/2009,4572.3,,7/27/2009,20.6327
7/28/2009,4564.1,,7/28/2009,20.5957
7/29/2009,4513.5,,7/29/2009,20.3674
7/30/2009,4571.45,,7/30/2009,20.6289
7/31/2009,4636.45,,7/31/2009,20.9222
08-03-2009,4711.4,,08-03-2009,21.2604
08-04-2009,4680.5,,08-04-2009,21.121
08-05-2009,4694.15,,08-05-2009,21.2444
08-06-2009,4585.5,,08-06-2009,20.7527
08-07-2009,4481.4,,08-07-2009,20.2816
08-10-2009,4437.65,,08-10-2009,20.1231
08-11-2009,4471.35,,08-11-2009,20.2759
08-12-2009,4457.5,,08-12-2009,20.2131
8/13/2009,4605,,8/13/2009,20.882
8/14/2009,4580.05,,8/14/2009,20.7688
8/17/2009,4387.9,,8/17/2009,19.8975
8/18/2009,4458.9,,8/18/2009,20.2195
8/19/2009,4394.1,,8/19/2009,19.9256
8/20/2009,4453.45,,8/20/2009,20.1947
8/21/2009,4528.8,,8/21/2009,20.5364
8/24/2009,4642.8,,8/24/2009,21.0534
8/25/2009,4659.35,,8/25/2009,21.1284
8/26/2009,4680.85,,8/26/2009,21.2259
8/27/2009,4688.2,,8/27/2009,21.2592
8/28/2009,4732.35,,8/28/2009,21.4595
8/31/2009,4662.1,,8/31/2009,21.1231
09-01-2009,4625.35,,09-01-2009,20.9566
09-02-2009,4608.35,,09-02-2009,20.8795
09-03-2009,4593.55,,09-03-2009,20.8125
09-04-2009,4680.4,,09-04-2009,21.206
09-07-2009,4782.9,,09-07-2009,21.6704
09-08-2009,4805.25,,09-08-2009,21.7776
09-09-2009,4814.25,,09-09-2009,21.8184
09-10-2009,4819.4,,09-10-2009,21.8417
09-11-2009,4829.55,,09-11-2009,21.8877
9/14/2009,4808.6,,9/14/2009,22.0595
9/15/2009,4892.1,,9/15/2009,22.2618
9/16/2009,4958.4,,9/16/2009,22.5635
9/17/2009,4965.55,,9/17/2009,22.596
9/18/2009,4976.05,,9/18/2009,22.6438
9/22/2009,5020.2,,9/22/2009,22.8447
9/23/2009,4969.95,,9/23/2009,22.6161
9/24/2009,4986.55,,9/24/2009,22.6916
9/25/2009,4958.95,,9/25/2009,22.566
9/29/2009,5006.85,,9/29/2009,22.784
9/30/2009,5083.95,,9/30/2009,24.9609
10-01-2009,5083.4,,10-01-2009,24.9582
10-05-2009,5003.2,,10-05-2009,24.5644
10-06-2009,5027.4,,10-06-2009,24.6832
10-07-2009,4985.75,,10-07-2009,24.4609
10-08-2009,5002.25,,10-08-2009,24.5418
10-09-2009,4945.2,,10-09-2009,24.2581
10-12-2009,5054.25,,10-12-2009,24.793
10/14/2009,5118.2,,10/14/2009,25.1067
10/15/2009,5108.85,,10/15/2009,25.0608
10/16/2009,5142.15,,10/16/2009,25.2242
10/17/2009,5141.8,,10/17/2009,25.2225
10/20/2009,5114.45,,10/20/2009,25.0883
10/21/2009,5063.6,,10/21/2009,24.8389
10/22/2009,4988.6,,10/22/2009,24.3046
10/23/2009,4997.05,,10/23/2009,24.3458
10/26/2009,4970.9,,10/26/2009,24.2184
10/27/2009,4846.7,,10/27/2009,23.6133
10/28/2009,4826.15,,10/28/2009,23.5132
10/29/2009,4750.55,,10/29/2009,23.1938
10/30/2009,4711.7,,10/30/2009,23.0041
11-03-2009,4563.9,,11-03-2009,22.2825
11-04-2009,4710.8,,11-04-2009,22.9997
11-05-2009,4765.55,,11-05-2009,23.267
11-06-2009,4796.15,,11-06-2009,23.4164
11-09-2009,4898.4,,11-09-2009,23.9156
11-10-2009,4881.7,,11-10-2009,23.8341
11-11-2009,5003.95,,11-11-2009,24.4314
11-12-2009,4952.65,,11-12-2009,24.1809
11/13/2009,4998.95,,11/13/2009,24.407
11/16/2009,5058.05,,11/16/2009,24.6955
11/17/2009,5062.25,,11/17/2009,24.716
11/18/2009,5054.7,,11/18/2009,24.6792
11/19/2009,4989,,11/19/2009,24.3584
11/20/2009,5052.45,,11/20/2009,24.6682
11/23/2009,5103.55,,11/23/2009,24.9177
11/24/2009,5090.55,,11/24/2009,24.8542
11/25/2009,5108.15,,11/25/2009,24.9401
11/26/2009,5005.55,,11/26/2009,24.4391
11/27/2009,4941.75,,11/27/2009,24.1276
11/30/2009,5032.7,,11/30/2009,24.5717
12-01-2009,5122,,12-01-2009,25.0077
12-02-2009,5123.25,,12-02-2009,25.0138
12-03-2009,5131.7,,12-03-2009,25.055
12-04-2009,5108.9,,12-04-2009,24.9437
12-07-2009,5066.7,,12-07-2009,24.7377
12-08-2009,5147.95,,12-08-2009,25.1344
12-09-2009,5112,,12-09-2009,24.9358
12-10-2009,5134.65,,12-10-2009,25.0463
12-11-2009,5117.3,,12-11-2009,24.9616
12/14/2009,5105.7,,12/14/2009,24.905
12/15/2009,5033.05,,12/15/2009,24.5507
12/16/2009,5042.05,,12/16/2009,24.5946
12/17/2009,5041.75,,12/17/2009,24.593
12/18/2009,4987.7,,12/18/2009,24.3293
12/21/2009,4952.6,,12/21/2009,24.1581
12/22/2009,4985.85,,12/22/2009,24.3203
12/23/2009,5144.6,,12/23/2009,25.0947
12/24/2009,5178.4,,12/24/2009,25.2596
12/29/2009,5187.95,,12/29/2009,25.3061
12/30/2009,5169.45,,12/30/2009,25.2159
12/31/2009,5201.05,,12/31/2009,23.5181
01-04-2010,5232.2,,01-04-2010,23.659
01-05-2010,5277.9,,01-05-2010,23.8656
01-06-2010,5281.8,,01-06-2010,23.8901
01-07-2010,5263.1,,01-07-2010,23.8055
01-08-2010,5244.75,,01-08-2010,23.7225
01-11-2010,5249.4,,01-11-2010,23.7409
01-12-2010,5210.4,,01-12-2010,23.5646
1/13/2010,5233.95,,1/13/2010,23.6711
1/14/2010,5259.9,,1/14/2010,23.7884
1/15/2010,5252.2,,1/15/2010,23.7536
1/18/2010,5274.85,,1/18/2010,23.856
1/19/2010,5225.65,,1/19/2010,23.6335
1/20/2010,5221.7,,1/20/2010,23.6157
1/21/2010,5094.15,,1/21/2010,23.0388
1/22/2010,5036,,1/22/2010,22.7758
1/25/2010,5007.9,,1/25/2010,22.6487
1/27/2010,4853.1,,1/27/2010,21.9486
1/28/2010,4867.25,,1/28/2010,22.0126
1/29/2010,4882.05,,1/29/2010,22.0796
02-01-2010,4899.7,,02-01-2010,22.1594
02-02-2010,4830.1,,02-02-2010,21.8446
02-03-2010,4931.85,,02-03-2010,22.3048
02-04-2010,4845.35,,02-04-2010,21.9136
02-05-2010,4718.65,,02-05-2010,21.3406
02-06-2010,4757.25,,02-06-2010,21.5151
02-08-2010,4760.4,,02-08-2010,21.5268
